scenario_id,trace_index,process_generation,sample_index,state_before,state,arm_request,run_request,reset_request,watchdog_heartbeat,watchdog_missed_samples,supply_voltage_v,encoder_sequence,encoder_stale_age_samples,requested_motor_voltage_v,motor_command_v,command_saturated,relay_enable_command,relay_enable_feedback,relay_feedback_mismatch_samples,command_disposition,encoder_disposition,safety_disposition,input_diagnostics,detected_faults,latched_faults,active_raw_fault_sources,reset_accepted,reset_rejected,safe_output,actuator_message,safety_status_message,supervisor_telemetry_message,fault_telemetry_message
encoder_failure,1,0,1,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,2,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":1,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":1,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":2,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":1,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":1}"
encoder_failure,2,0,2,SAFE_STARTUP,READY,False,False,False,True,0,6.0,3,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":2,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":2,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":3,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":2,""state"":""READY"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":2}"
encoder_failure,3,0,3,READY,READY,False,False,False,True,0,6.0,4,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":3,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":3,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":4,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":3,""state"":""READY"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":3}"
encoder_failure,4,0,4,READY,RUNNING,True,True,False,True,0,6.0,5,0,2.0,2.0,False,True,True,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,False,"{""motor_voltage_v"":2.0,""reason"":""sim_010_tick"",""relay_enable"":true,""sample_index"":4,""saturated"":false,""state"":""RUNNING""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":false,""sample_index"":4,""state"":""RUNNING"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":5,""motor_command_v"":2.0,""relay_enable_command"":true,""relay_enable_feedback"":true,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":4,""state"":""RUNNING"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":4}"
encoder_failure,5,0,5,RUNNING,FAULT_LATCHED,True,True,False,True,0,6.0,6,0,2.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,ENCODER_FAILURE,ENCODER_FAILURE,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":5,""saturated"":false,""state"":""FAULT_LATCHED""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":5,""state"":""FAULT_LATCHED"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":6,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":5,""state"":""FAULT_LATCHED"",""state_before"":""RUNNING""}","{""active_raw_fault_sources"":[],""detected_faults"":[""ENCODER_FAILURE""],""input_diagnostics"":[],""latched_faults"":[""ENCODER_FAILURE""],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":5}"
relay_feedback_n_minus_one_and_n,0,0,0,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,1,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":0,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":false,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":0,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":1,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":0,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":0}"
relay_feedback_n_minus_one_and_n,1,0,1,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,2,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":1,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":1,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":2,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":1,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":1}"
relay_feedback_n_minus_one_and_n,2,0,2,SAFE_STARTUP,READY,False,False,False,True,0,6.0,3,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":2,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":2,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":3,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":2,""state"":""READY"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":2}"
relay_feedback_n_minus_one_and_n,3,0,3,READY,READY,False,False,False,True,0,6.0,4,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":3,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":3,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":4,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":3,""state"":""READY"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":3}"
relay_feedback_n_minus_one_and_n,4,0,4,READY,RUNNING,True,True,False,True,0,6.0,5,0,2.0,2.0,False,True,True,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,False,"{""motor_voltage_v"":2.0,""reason"":""sim_010_tick"",""relay_enable"":true,""sample_index"":4,""saturated"":false,""state"":""RUNNING""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":false,""sample_index"":4,""state"":""RUNNING"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":5,""motor_command_v"":2.0,""relay_enable_command"":true,""relay_enable_feedback"":true,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":4,""state"":""RUNNING"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":4}"
relay_feedback_n_minus_one_and_n,5,0,5,RUNNING,RUNNING,True,True,False,True,0,6.0,6,0,2.0,0.0,False,True,False,1,ACCEPTED,ACCEPTED,ACCEPTED,,,,RELAY_FEEDBACK_FAILURE,False,False,False,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":true,""sample_index"":5,""saturated"":false,""state"":""RUNNING""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":1,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":false,""sample_index"":5,""state"":""RUNNING"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":6,""motor_command_v"":0.0,""relay_enable_command"":true,""relay_enable_feedback"":false,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":5,""state"":""RUNNING"",""state_before"":""RUNNING""}","{""active_raw_fault_sources"":[""RELAY_FEEDBACK_FAILURE""],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":5}"
relay_feedback_n_minus_one_and_n,6,0,6,RUNNING,FAULT_LATCHED,True,True,False,True,0,6.0,7,0,2.0,0.0,False,False,False,2,ACCEPTED,ACCEPTED,ACCEPTED,,RELAY_FEEDBACK_FAILURE,RELAY_FEEDBACK_FAILURE,RELAY_FEEDBACK_FAILURE,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":6,""saturated"":false,""state"":""FAULT_LATCHED""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":2,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":6,""state"":""FAULT_LATCHED"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":7,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":6,""state"":""FAULT_LATCHED"",""state_before"":""RUNNING""}","{""active_raw_fault_sources"":[""RELAY_FEEDBACK_FAILURE""],""detected_faults"":[""RELAY_FEEDBACK_FAILURE""],""input_diagnostics"":[],""latched_faults"":[""RELAY_FEEDBACK_FAILURE""],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":6}"
undervoltage,0,0,0,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,1,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":0,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":false,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":0,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":1,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":0,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":0}"
undervoltage,1,0,1,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,2,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":1,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":1,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":2,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":1,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":1}"
undervoltage,2,0,2,SAFE_STARTUP,READY,False,False,False,True,0,6.0,3,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":2,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":2,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":3,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":2,""state"":""READY"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":2}"
undervoltage,3,0,3,READY,READY,False,False,False,True,0,6.0,4,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":3,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":3,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":4,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":3,""state"":""READY"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":3}"
undervoltage,4,0,4,READY,RUNNING,True,True,False,True,0,6.0,5,0,2.0,2.0,False,True,True,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,False,"{""motor_voltage_v"":2.0,""reason"":""sim_010_tick"",""relay_enable"":true,""sample_index"":4,""saturated"":false,""state"":""RUNNING""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":false,""sample_index"":4,""state"":""RUNNING"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":5,""motor_command_v"":2.0,""relay_enable_command"":true,""relay_enable_feedback"":true,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":4,""state"":""RUNNING"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":4}"
undervoltage,5,0,5,RUNNING,RUNNING,True,True,False,True,0,4.5,6,0,2.0,2.0,False,True,True,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,False,"{""motor_voltage_v"":2.0,""reason"":""sim_010_tick"",""relay_enable"":true,""sample_index"":5,""saturated"":false,""state"":""RUNNING""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":false,""sample_index"":5,""state"":""RUNNING"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":6,""motor_command_v"":2.0,""relay_enable_command"":true,""relay_enable_feedback"":true,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":5,""state"":""RUNNING"",""state_before"":""RUNNING""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":5}"
undervoltage,6,0,6,RUNNING,FAULT_LATCHED,True,True,False,True,0,4.4,7,0,2.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,UNDERVOLTAGE,UNDERVOLTAGE,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":6,""saturated"":false,""state"":""FAULT_LATCHED""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":6,""state"":""FAULT_LATCHED"",""supply_healthy"":false,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":7,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":2.0,""safety_disposition"":""ACCEPTED"",""sample_index"":6,""state"":""FAULT_LATCHED"",""state_before"":""RUNNING""}","{""active_raw_fault_sources"":[],""detected_faults"":[""UNDERVOLTAGE""],""input_diagnostics"":[],""latched_faults"":[""UNDERVOLTAGE""],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":6}"
malformed_nonfinite_command,0,0,0,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,1,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":0,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":false,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":0,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":1,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":0,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":0}"
malformed_nonfinite_command,1,0,1,SAFE_STARTUP,SAFE_STARTUP,False,False,False,True,0,6.0,2,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":1,""saturated"":false,""state"":""SAFE_STARTUP""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":1,""state"":""SAFE_STARTUP"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":2,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":1,""state"":""SAFE_STARTUP"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":1}"
malformed_nonfinite_command,2,0,2,SAFE_STARTUP,READY,False,False,False,True,0,6.0,3,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":2,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":2,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":3,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":2,""state"":""READY"",""state_before"":""SAFE_STARTUP""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":2}"
malformed_nonfinite_command,3,0,3,READY,READY,False,False,False,True,0,6.0,4,0,0.0,0.0,False,False,False,0,ACCEPTED,ACCEPTED,ACCEPTED,,,,,False,False,True,"{""motor_voltage_v"":0.0,""reason"":""sim_010_tick"",""relay_enable"":false,""sample_index"":3,""saturated"":false,""state"":""READY""}","{""encoder_liveness_established"":true,""encoder_stale_age_samples"":0,""relay_feedback_mismatch_samples"":0,""reset_accepted"":false,""reset_rejected"":false,""safe_output"":true,""sample_index"":3,""state"":""READY"",""supply_healthy"":true,""watchdog_missed_samples"":0}","{""command_disposition"":""ACCEPTED"",""command_saturated"":false,""encoder_disposition"":""ACCEPTED"",""encoder_position_rad"":0.0,""encoder_sequence"":4,""motor_command_v"":0.0,""relay_enable_command"":false,""relay_enable_feedback"":false,""requested_motor_voltage_v"":0.0,""safety_disposition"":""ACCEPTED"",""sample_index"":3,""state"":""READY"",""state_before"":""READY""}","{""active_raw_fault_sources"":[],""detected_faults"":[],""input_diagnostics"":[],""latched_faults"":[],""reset_accepted"":false,""reset_reason"":"""",""reset_rejected"":false,""sample_index"":3}"
