time_s,armature_voltage_v,opposing_load_torque_nm,shaft_position_rad,shaft_speed_rad_s,armature_current_a
0.6920000000000001,1.0,0.0,0.024852757251386554,0.06867674749225709,0.749094304842741
0.6930000000000001,1.0,0.0,0.024921465141831453,0.06873901294464173,0.7495942419712649
0.6940000000000001,1.0,0.0,0.024990235236407705,0.06880115579261553,0.7500931789819008
0.6950000000000001,1.0,0.0,0.025059067412623818,0.0688631762619762,0.7505911178753328
0.6960000000000001,1.0,0.0,0.02512796154821397,0.06892507457826343,0.7510880606482436
0.6970000000000001,1.0,0.0,0.02519691752113775,0.06898685096675747,0.7515840092933215
0.6980000000000001,1.0,0.0,0.025265935209579895,0.0690485056524778,0.752078965799269
0.6990000000000001,1.0,0.0,0.025335014491950036,0.06911003886018172,0.752572932150811
0.7000000000000001,1.0,0.0,0.02540415524688242,0.06917145081436299,0.7530659103287021
0.7010000000000001,1.0,0.0,0.02547335735323566,0.06923274173925056,0.753557902309735
0.7020000000000001,1.0,0.0,0.025542620690092475,0.06929391185880723,0.7540489100667482
0.7030000000000001,1.0,0.0,0.025611945136759396,0.06935496139672835,0.7545389355686343
0.704,1.0,0.0,0.025681330572766527,0.0694158905764406,0.755027980780347
0.705,1.0,0.0,0.02575077687786726,0.0694766996211007,0.7555160476629101
0.706,1.0,0.0,0.02582028393203801,0.06953738875359428,0.7560031381734247
0.707,1.0,0.0,0.02588985161547793,0.06959795819653457,0.7564892542650768
0.708,1.0,0.0,0.025959479808608674,0.06965840817226127,0.756974397887146
0.709,1.0,0.0,0.026029168392074073,0.0697187389028394,0.7574585709850125
0.71,1.0,0.0,0.026098917246739902,0.06977895061005815,0.7579417755001652
0.711,1.0,0.0,0.026168726253693576,0.0698390435154297,0.7584240133702095
0.712,1.0,0.0,0.02623859529424389,0.06989901784018822,0.7589052865288751
0.713,1.0,0.0,0.026308524249920733,0.0699588738052887,0.7593855969060237
0.714,1.0,0.0,0.026378513002474808,0.07001861163140594,0.7598649464276567
0.715,1.0,0.0,0.02644856143387735,0.07007823153893342,0.7603433370159228
0.716,1.0,0.0,0.02651866942631985,0.07013773374798236,0.7608207705891261
0.717,1.0,0.0,0.026588836862213767,0.07019711847838067,0.7612972490617333
0.718,1.0,0.0,0.02665906362419024,0.07025638594967193,0.7617727743443817
0.719,1.0,0.0,0.026729349595099827,0.07031553638111444,0.7622473483438869
0.72,1.0,0.0,0.02679969465801218,0.07037456999168029,0.7627209729632498
0.721,1.0,0.0,0.02687009869621579,0.07043348700005433,0.7631936501016654
0.722,1.0,0.0,0.02694056159321769,0.07049228762463335,0.7636653816545294
0.723,1.0,0.0,0.02701108323274316,0.07055097208352505,0.764136169513446
0.724,1.0,0.0,0.02708166349873545,0.07060954059454727,0.7646060155662359
0.725,1.0,0.0,0.027152302275355474,0.07066799337522704,0.7650749216969435
0.726,1.0,0.0,0.027222999446981533,0.07072633064279972,0.7655428897858444
0.727,1.0,0.0,0.02729375489820902,0.0707845526142082,0.7660099217094533
0.728,1.0,0.0,0.027364568513850114,0.07084265950610202,0.7664760193405309
0.729,1.0,0.0,0.027435440178933505,0.07090065153483659,0.7669411845480922
0.73,1.0,0.0,0.02750636977870409,0.07095852891647239,0.7674054191974136
0.731,1.0,0.0,0.027577357198622678,0.07101629186677419,0.7678687251500399
0.732,1.0,0.0,0.02764840232436569,0.07107394060121026,0.7683311042637927
0.733,1.0,0.0,0.02771950504182487,0.07113147533495164,0.7687925583927772
0.734,1.0,0.0,0.027790665237106982,0.0711888962828714,0.7692530893873897
0.735,1.0,0.0,0.027861882796533528,0.07124620365954391,0.7697126990943252
0.736,1.0,0.0,0.027933157606640415,0.07130339767924418,0.7701713893565848
0.737,1.0,0.0,0.028004489554177683,0.07136047855594707,0.7706291620134829
0.738,1.0,0.0,0.0280758785261092,0.07141744650332671,0.7710860189006546
0.739,1.0,0.0,0.028147324409612352,0.07147430173475577,0.7715419618500634
0.74,1.0,0.0,0.02821882709207775,0.07153104446330484,0.771996992690008
0.741,1.0,0.0,0.028290386461108926,0.0715876749017418,0.7724511132451299
0.742,1.0,0.0,0.02836200240452202,0.07164419326253114,0.7729043253364211
0.743,1.0,0.0,0.028433674810345495,0.07170059975783347,0.7733566307812305
0.744,1.0,0.0,0.028505403566819815,0.07175689459950478,0.773808031393272
0.745,1.0,0.0,0.02857718856239715,0.07181307799909596,0.7742585289826315
0.746,1.0,0.0,0.028649029685741068,0.07186915016785218,0.7747081253557738
0.747,1.0,0.0,0.028720926825726224,0.07192511131671235,0.7751568223155506
0.748,1.0,0.0,0.02879287987143807,0.07198096165630855,0.775604621661207
0.749,1.0,0.0,0.02886488871217253,0.07203670139696555,0.7760515251883892
0.75,1.0,0.0,0.028936953237435697,0.07209233074870028,0.7764975346891512
0.751,1.0,0.0,0.02900907333694353,0.07214784992122125,0.7769426519519624
0.752,1.0,0.0,0.029081248900621536,0.07220325912392815,0.777386878761715
0.753,1.0,0.0,0.02915347981860448,0.0722585585659113,0.7778302168997302
0.754,1.0,0.0,0.029225765981236048,0.07231374845595122,0.7782726681437664
0.755,1.0,0.0,0.02929810727906856,0.07236882900251815,0.7787142342680257
0.756,1.0,0.0,0.029370503602862648,0.0724238004137716,0.7791549170431611
0.757,1.0,0.0,0.029442954843586947,0.07247866289755993,0.7795947182362839
0.758,1.0,0.0,0.02951546089241779,0.07253341666141992,0.7800336396109704
0.759,1.0,0.0,0.029588021640738885,0.07258806191257636,0.7804716829272692
0.76,1.0,0.0,0.02966063698014101,0.07264259885794162,0.7809088499417081
0.761,1.0,0.0,0.029733306802421706,0.0726970277041153,0.7813451424073012
0.762,1.0,0.0,0.029806030999584943,0.07275134865738382,0.7817805620735562
0.763,1.0,0.0,0.029878809463840833,0.07280556192372006,0.7822151106864809
0.764,1.0,0.0,0.029951642087605295,0.07285966770878302,0.7826487899885904
0.765,1.0,0.0,0.030024528763499758,0.07291366621791742,0.7830816017189145
0.766,1.0,0.0,0.030097469384350834,0.07296755765615343,0.783513547613004
0.767,1.0,0.0,0.03017046384319001,0.07302134222820626,0.7839446294029381
0.768,1.0,0.0,0.030243512033253324,0.07307502013847594,0.7843748488173312
0.769,1.0,0.0,0.030316613847981063,0.07312859159104694,0.7848042075813398
0.77,1.0,0.0,0.03038976918101744,0.07318205678968788,0.7852327074166696
0.771,1.0,0.0,0.03046297792621028,0.0732354159378513,0.7856603500415822
0.772,1.0,0.0,0.030536239977610697,0.07328866923867329,0.7860871371709018
0.773,1.0,0.0,0.030609555229472788,0.07334181689497331,0.7865130705160228
0.774,1.0,0.0,0.030682923576253306,0.07339485910925385,0.7869381517849158
0.775,1.0,0.0,0.030756344912611353,0.07344779608370026,0.7873623826821349
0.776,1.0,0.0,0.030829819133408053,0.0735006280201805,0.7877857649088245
0.777,1.0,0.0,0.030903346133706246,0.07355335512024477,0.7882083001627261
0.778,1.0,0.0,0.03097692580877015,0.07360597758512552,0.7886299901381852
0.779,1.0,0.0,0.031050558054065074,0.07365849561573704,0.7890508365261578
0.78,1.0,0.0,0.03112424276525707,0.07371090941267536,0.7894708410142174
0.781,1.0,0.0,0.03119797983821263,0.07376321917621803,0.7898900052865617
0.782,1.0,0.0,0.03127176916899836,0.07381542510632394,0.7903083310240195
0.783,1.0,0.0,0.03134561065388068,0.07386752740263311,0.7907258199040572
0.784,1.0,0.0,0.03141950418932547,0.07391952626446655,0.7911424736007856
0.785,1.0,0.0,0.03149344967199779,0.07397142189082609,0.7915582937849668
0.786,1.0,0.0,0.03156744699876153,0.07402321448039423,0.7919732821240205
0.787,1.0,0.0,0.031641496066679105,0.074074904231534,0.7923874402820311
0.788,1.0,0.0,0.03171559677301114,0.07412649134228881,0.7928007699197542
0.789,1.0,0.0,0.03178974901521613,0.07417797601038233,0.7932132726946233
0.79,1.0,0.0,0.03186395269095015,0.07422935843321835,0.7936249502607561
0.791,1.0,0.0,0.03193820769806651,0.07428063880788073,0.7940358042689618
0.792,1.0,0.0,0.03201251393461544,0.07433181733113321,0.7944458363667471
0.793,1.0,0.0,0.032086871298843786,0.07438289419941937,0.7948550481983233
0.794,1.0,0.0,0.03216127968919466,0.07443386960886252,0.7952634414046124
0.795,1.0,0.0,0.03223573900430716,0.0744847437552656,0.795671017623254
0.796,1.0,0.0,0.03231024914301601,0.07453551683411115,0.7960777784886118
0.797,1.0,0.0,0.032384810004351255,0.0745861890405612,0.7964837256317802
0.798,1.0,0.0,0.03245942148753795,0.07463676056945723,0.7968888606805905
0.799,1.0,0.0,0.032534083491995824,0.0746872316153201,0.7972931852596181
0.8,1.0,0.0,0.03260879591733898,0.07473760237235001,0.7976967009901883
0.801,1.0,0.0,0.03268355866337554,0.07478787303442652,0.7980994094903833
0.802,1.0,0.0,0.03275837163010737,0.07483804379510839,0.7985013123750484
0.803,1.0,0.0,0.03283323471772971,0.07488811484763366,0.7989024112557986
0.804,1.0,0.0,0.032908147826630894,0.0749380863849196,0.7993027077410251
0.805,1.0,0.0,0.03298311085739201,0.07498795859956268,0.7997022034359015
0.806,1.0,0.0,0.03305812371078657,0.07503773168383858,0.8001008999423906
0.807,1.0,0.0,0.03313318628778022,0.07508740582970219,0.8004987988592506
0.808,1.0,0.0,0.033208298489530386,0.07513698122878762,0.8008959017820414
0.809,1.0,0.0,0.03328346021738597,0.07518645807240817,0.8012922103031314
0.81,1.0,0.0,0.03335867137288704,0.07523583655155645,0.8016877260117033
0.811,1.0,0.0,0.033433931857764485,0.07528511685690428,0.8020824504937613
0.812,1.0,0.0,0.0335092415739397,0.07533429917880283,0.8024763853321364
0.8130000000000001,1.0,0.0,0.033584600423524284,0.07538338370728255,0.8028695321064936
0.8140000000000001,1.0,0.0,0.0336600083088197,0.07543237063205335,0.8032618923933378
0.8150000000000001,1.0,0.0,0.033735465132316955,0.0754812601425045,0.8036534677660204
0.8160000000000001,1.0,0.0,0.033810970796696295,0.0755300524277048,0.8040442597947455
0.8170000000000001,1.0,0.0,0.03388652520482687,0.07557874767640259,0.8044342700465759
0.8180000000000001,1.0,0.0,0.03396212825976642,0.07562734607702581,0.8048235000854398
0.8190000000000001,1.0,0.0,0.034037779864760934,0.07567584781768211,0.8052119514721369
0.8200000000000001,1.0,0.0,0.034113479923244386,0.07572425308615888,0.8055996257643446
0.8210000000000001,1.0,0.0,0.03418922833883835,0.07577256206992336,0.8059865245166246
0.8220000000000001,1.0,0.0,0.03426502501535171,0.07582077495612273,0.8063726492804283
0.8230000000000001,1.0,0.0,0.034340869856780344,0.07586889193158418,0.806758001604104
0.8240000000000001,1.0,0.0,0.034416762767306805,0.07591691318281506,0.8071425830329026
0.8250000000000001,1.0,0.0,0.034492703651299965,0.07596483889600292,0.8075263951089838
0.8260000000000001,1.0,0.0,0.03456869241331475,0.07601266925701566,0.8079094393714223
0.8270000000000001,1.0,0.0,0.034644728958091786,0.07606040445140165,0.8082917173562141
0.8280000000000001,1.0,0.0,0.03472081319055709,0.0761080446643898,0.8086732305962825
0.8290000000000001,1.0,0.0,0.03479694501582174,0.07615559008088975,0.8090539806214843
0.8300000000000001,1.0,0.0,0.03487312433918158,0.07620304088549194,0.8094339689586161
0.8310000000000001,1.0,0.0,0.03494935106611685,0.07625039726246778,0.8098131971314201
0.8320000000000001,1.0,0.0,0.03502562510229195,0.07629765939576978,0.8101916666605905
0.833,1.0,0.0,0.03510194635355504,0.07634482746903169,0.8105693790637796
0.834,1.0,0.0,0.03517831472593777,0.07639190166556865,0.8109463358556034
0.835,1.0,0.0,0.03525473012565494,0.07643888216837735,0.8113225385476484
0.836,1.0,0.0,0.03533119245910418,0.07648576916013616,0.811697988648477
0.837,1.0,0.0,0.035407701632865655,0.07653256282320532,0.812072687663634
0.838,1.0,0.0,0.035484257553701715,0.0765792633396271,0.8124466370956526
0.839,1.0,0.0,0.03556086012855661,0.07662587089112595,0.81281983844406
0.84,1.0,0.0,0.03563750926455613,0.07667238565910872,0.813192293205384
0.841,1.0,0.0,0.03571420486900735,0.07671880782466478,0.8135640028731586
0.842,1.0,0.0,0.03579094684939825,0.07676513756856625,0.8139349689379299
0.843,1.0,0.0,0.03586773511339743,0.07681137507126816,0.8143051928872627
0.844,1.0,0.0,0.03594456956885377,0.07685752051290866,0.8146746762057456
0.845,1.0,0.0,0.036021450123796164,0.0769035740733092,0.8150434203749979
0.846,1.0,0.0,0.03609837668643314,0.07694953593197473,0.8154114268736745
0.847,1.0,0.0,0.036175349165152595,0.07699540626809391,0.8157786971774726
0.848,1.0,0.0,0.03625236746852144,0.07704118526053932,0.8161452327591375
0.849,1.0,0.0,0.0363294315052853,0.07708687308786767,0.8165110350884682
0.85,1.0,0.0,0.036406541184368216,0.07713246992832,0.8168761056323236
0.851,1.0,0.0,0.03648369641487229,0.0771779759598219,0.8172404458546282
0.852,1.0,0.0,0.03656089710607741,0.07722339135998377,0.817604057216378
0.853,1.0,0.0,0.03663814316744091,0.07726871630610098,0.8179669411756463
0.854,1.0,0.0,0.03671543450859726,0.07731395097515414,0.8183290991875898
0.855,1.0,0.0,0.036792771039357755,0.07735909554380936,0.8186905327044542
0.856,1.0,0.0,0.0368701526697102,0.07740415018841842,0.8190512431755802
0.857,1.0,0.0,0.03694757930981859,0.07744911508501906,0.819411232047409
0.858,1.0,0.0,0.03702505087002281,0.07749399040933522,0.8197705007634882
0.859,1.0,0.0,0.0371025672608383,0.07753877633677722,0.8201290507644781
0.86,1.0,0.0,0.03718012839295577,0.07758347304244212,0.8204868834881566
0.861,1.0,0.0,0.03725773417724086,0.07762808070111388,0.8208440003694256
0.862,1.0,0.0,0.03733538452473383,0.07767259948726364,0.8212004028403168
0.863,1.0,0.0,0.037413079346649274,0.07771702957505004,0.8215560923299969
0.864,1.0,0.0,0.03749081855437576,0.0777613711383194,0.8219110702647738
0.865,1.0,0.0,0.037568602059475584,0.07780562435060599,0.8222653380681022
0.866,1.0,0.0,0.03764642977368439,0.0778497893851324,0.8226188971605891
0.867,1.0,0.0,0.0377243016089109,0.07789386641480966,0.8229717489599998
0.868,1.0,0.0,0.03780221747723659,0.07793785561223765,0.8233238948812635
0.869,1.0,0.0,0.03788017729091539,0.07798175714970527,0.8236753363364787
0.87,1.0,0.0,0.03795818096237335,0.07802557119919083,0.8240260747349194
0.871,1.0,0.0,0.03803622840420834,0.07806929793236224,0.8243761114830401
0.872,1.0,0.0,0.03811431952918976,0.0781129375205773,0.8247254479844821
0.873,1.0,0.0,0.0381924542502582,0.07815649013488406,0.8250740856400784
0.874,1.0,0.0,0.03827063248052514,0.07819995594602105,0.8254220258478603
0.875,1.0,0.0,0.03834885413327266,0.07824333512441761,0.8257692700030618
0.876,1.0,0.0,0.0384271191219531,0.07828662784019416,0.8261158194981262
0.877,1.0,0.0,0.038505427360188776,0.0783298342631625,0.8264616757227112
0.878,1.0,0.0,0.03858377876177165,0.07837295456282614,0.8268068400636946
0.879,1.0,0.0,0.03866217324066305,0.07841598890838056,0.8271513139051799
0.88,1.0,0.0,0.038740610710993335,0.07845893746871356,0.8274950986285016
0.881,1.0,0.0,0.0388190910870616,0.07850180041240556,0.8278381956122309
0.882,1.0,0.0,0.038897614283335366,0.07854457790772987,0.8281806062321816
0.883,1.0,0.0,0.03897618021445026,0.07858727012265308,0.8285223318614149
0.884,1.0,0.0,0.03905478879520975,0.07862987722483532,0.8288633738702453
0.885,1.0,0.0,0.039133439940584804,0.07867239938163056,0.8292037336262464
0.886,1.0,0.0,0.039212133565713576,0.078714836760087,0.8295434124942557
0.887,1.0,0.0,0.03929086958590112,0.07875718952694737,0.8298824118363803
0.888,1.0,0.0,0.03936964791661909,0.07879945784864918,0.830220733012003
0.889,1.0,0.0,0.03944846847350541,0.07884164189132518,0.8305583773777868
0.89,1.0,0.0,0.039527331172364004,0.07888374182080361,0.8308953462876809
0.891,1.0,0.0,0.039606235929164464,0.0789257578026085,0.831231641092926
0.892,1.0,0.0,0.03968518266004174,0.07896769000196009,0.8315672631420598
0.893,1.0,0.0,0.039764171281295876,0.07900953858377512,0.831902213780922
0.894,1.0,0.0,0.03984320170939166,0.07905130371266714,0.8322364943526604
0.895,1.0,0.0,0.03992227386095834,0.0790929855529469,0.8325701061977359
0.896,1.0,0.0,0.04000138765278935,0.0791345842686227,0.8329030506539274
0.897,1.0,0.0,0.04008054300184195,0.0791761000234007,0.8332353290563383
0.898,1.0,0.0,0.04015973982523698,0.07921753298068523,0.8335669427374007
0.899,1.0,0.0,0.04023897804025853,0.07925888330357923,0.8338978930268814
0.9,1.0,0.0,0.040318257564353616,0.07930015115488455,0.8342281812518871
0.901,1.0,0.0,0.04039757831513193,0.07934133669710228,0.8345578087368697
0.902,1.0,0.0,0.04047694021036552,0.07938244009243313,0.8348867768036315
0.903,1.0,0.0,0.040556343167988465,0.0794234615027778,0.8352150867713307
0.904,1.0,0.0,0.04063578710609661,0.07946440108973733,0.8355427399564865
0.905,1.0,0.0,0.040715271942947245,0.07950525901461342,0.8358697376729847
0.906,1.0,0.0,0.04079479759695881,0.07954603543840882,0.8361960812320823
0.907,1.0,0.0,0.040874363986710606,0.07958673052182773,0.8365217719424136
0.908,1.0,0.0,0.040953971030942476,0.07962734442527607,0.8368468111099948
0.909,1.0,0.0,0.04103361864855454,0.07966787730886195,0.8371712000382296
0.91,1.0,0.0,0.04111330675860685,0.07970832933239594,0.8374949400279144
0.911,1.0,0.0,0.04119303528031915,0.07974870065539152,0.837818032377243
0.912,1.0,0.0,0.04127280413307054,0.07978899143706542,0.8381404783818126
0.913,1.0,0.0,0.04135261323639916,0.07982920183633792,0.8384622793346286
0.914,1.0,0.0,0.041432462510001954,0.07986933201183337,0.8387834365261096
0.915,1.0,0.0,0.04151235187373434,0.07990938212188045,0.8391039512440931
0.916,1.0,0.0,0.04159228124760991,0.07994935232451257,0.8394238247738399
0.917,1.0,0.0,0.041672250551800134,0.07998924277746829,0.8397430583980401
0.918,1.0,0.0,0.04175225970663409,0.0800290536381916,0.8400616533968176
0.919,1.0,0.0,0.04183230863259815,0.08006878506383242,0.8403796110477355
0.92,1.0,0.0,0.04191239725033569,0.08010843721124689,0.8406969326258013
0.921,1.0,0.0,0.04199252548064676,0.08014801023699782,0.8410136194034716
0.922,1.0,0.0,0.04207269324448788,0.08018750429735501,0.841329672650658
0.923,1.0,0.0,0.04215290046297166,0.08022691954829571,0.8416450936347312
0.924,1.0,0.0,0.04223314705736656,0.08026625614550491,0.841959883620527
0.925,1.0,0.0,0.04231343294909656,0.08030551424437579,0.8422740438703507
0.926,1.0,0.0,0.0423937580597409,0.08034469400001014,0.8425875756439822
0.927,1.0,0.0,0.04247412231103377,0.08038379556721865,0.8429004801986819
0.928,1.0,0.0,0.04255452562486404,0.08042281910052142,0.8432127587891945
0.929,1.0,0.0,0.042634967923274925,0.08046176475414822,0.843524412667755
0.93,1.0,0.0,0.042715449128463756,0.08050063268203901,0.8438354430840931
0.931,1.0,0.0,0.042795969162781645,0.08053942303784424,0.8441458512854385
0.932,1.0,0.0,0.04287652794873321,0.08057813597492532,0.844455638516526
0.933,1.0,0.0,0.04295712540897628,0.08061677164635495,0.8447648060196005
0.934,1.0,0.0,0.043037761466321635,0.08065533020491755,0.8450733550344214
0.935,1.0,0.0,0.04311843604373266,0.08069381180310968,0.8453812867982683
0.936,1.0,0.0,0.04319914906432513,0.08073221659314038,0.8456886025459457
0.937,1.0,0.0,0.043279900451366864,0.08077054472693161,0.8459953035097878
0.9380000000000001,1.0,0.0,0.043360690128277465,0.08080879635611868,0.8463013909196635
0.9390000000000001,1.0,0.0,0.04344151801862802,0.08084697163205055,0.8466068660029816
0.9400000000000001,1.0,0.0,0.04352238404614084,0.08088507070579039,0.8469117299846954
0.9410000000000001,1.0,0.0,0.04360328813468914,0.0809230937281158,0.8472159840873077
0.9420000000000001,1.0,0.0,0.043684230208296766,0.0809610408495194,0.8475196295308758
0.9430000000000001,1.0,0.0,0.04376521019113794,0.08099891222020907,0.8478226675330162
0.9440000000000001,1.0,0.0,0.04384622800753692,0.08103670799010845,0.8481250993089097
0.9450000000000001,1.0,0.0,0.04392728358196777,0.08107442830885736,0.8484269260713062
0.9460000000000001,1.0,0.0,0.044008376839054036,0.08111207332581216,0.8487281490305295
0.9470000000000001,1.0,0.0,0.04408950770356849,0.08114964319004615,0.8490287693944822
0.9480000000000001,1.0,0.0,0.04417067610043282,0.08118713805035004,0.8493287883686506
0.9490000000000001,1.0,0.0,0.04425188195471739,0.0812245580552323,0.8496282071561091
0.9500000000000001,1.0,0.0,0.0443331251916409,0.08126190335291959,0.849927026957526
0.9510000000000001,1.0,0.0,0.04441440573657015,0.0812991740913572,0.8502252489711671
0.9520000000000001,1.0,0.0,0.04449572351501976,0.08133637041820943,0.8505228743929016
0.9530000000000001,1.0,0.0,0.04457707845265184,0.08137349248086001,0.8508199044162061
0.9540000000000001,1.0,0.0,0.044658470475275776,0.08141054042641252,0.8511163402321699
0.9550000000000001,1.0,0.0,0.0447398995088479,0.08144751440169079,0.8514121830294993
0.9560000000000001,1.0,0.0,0.04482136547947125,0.08148441455323936,0.8517074339945229
0.9570000000000001,1.0,0.0,0.04490286831339523,0.08152124102732382,0.8520020943111959
0.9580000000000001,1.0,0.0,0.04498440793701541,0.08155799396993128,0.8522961651611051
0.9590000000000001,1.0,0.0,0.045065984276873174,0.08159467352677079,0.8525896477234736
0.96,1.0,0.0,0.0451475972596555,0.0816312798432737,0.8528825431751654
0.961,1.0,0.0,0.04522924681219466,0.08166781306459418,0.8531748526906906
0.962,1.0,0.0,0.04531093286146792,0.08170427333560955,0.8534665774422091
0.963,1.0,0.0,0.04539265533459731,0.0817406608009207,0.8537577185995364
0.964,1.0,0.0,0.045474414158849306,0.08177697560485256,0.8540482773301478
0.965,1.0,0.0,0.045556209261634575,0.08181321789145451,0.8543382547991828
0.966,1.0,0.0,0.0456380405705077,0.08184938780450077,0.8546276521694504
0.967,1.0,0.0,0.0457199080131669,0.08188548548749083,0.8549164706014332
0.968,1.0,0.0,0.045801811517453744,0.0819215110836499,0.8552047112532924
0.969,1.0,0.0,0.04588375101135291,0.08195746473592927,0.8554923752808725
0.97,1.0,0.0,0.045965726422991876,0.08199334658700681,0.8557794638377054
0.971,1.0,0.0,0.04604773768064066,0.08202915677928736,0.8560659780750156
0.972,1.0,0.0,0.046129784712711557,0.08206489545490311,0.8563519191417247
0.973,1.0,0.0,0.04621186744775886,0.0821005627557141,0.8566372881844557
0.974,1.0,0.0,0.046293985814478585,0.08213615882330859,0.856922086347538
0.975,1.0,0.0,0.046376139741708185,0.08217168379900347,0.8572063147730117
0.976,1.0,0.0,0.04645832915842631,0.08220713782384476,0.8574899746006323
0.977,1.0,0.0,0.04654055399375252,0.08224252103860795,0.8577730669678751
0.978,1.0,0.0,0.04662281417694701,0.0822778335837985,0.8580555930099404
0.979,1.0,0.0,0.04670510963741034,0.08231307559965223,0.8583375538597571
0.98,1.0,0.0,0.046787440304683195,0.08234824722613568,0.8586189506479878
0.981,1.0,0.0,0.04686980610844606,0.08238334860294666,0.8588997845030333
0.982,1.0,0.0,0.046952206978519005,0.0824183798695146,0.859180056551037
0.983,1.0,0.0,0.0470346428448614,0.08245334116500098,0.8594597679158896
0.984,1.0,0.0,0.047117113637571616,0.0824882326282998,0.8597389197192334
0.985,1.0,0.0,0.04719961928688681,0.08252305439803793,0.8600175130804669
0.986,1.0,0.0,0.04728215972318263,0.08255780661257564,0.8602955491167493
0.987,1.0,0.0,0.04736473487697293,0.08259248941000692,0.8605730289430049
0.988,1.0,0.0,0.04744734467890955,0.08262710292815999,0.8608499536719276
0.989,1.0,0.0,0.047529989059782014,0.08266164730459767,0.8611263244139856
0.99,1.0,0.0,0.04761266795051728,0.08269612267661786,0.8614021422774253
0.991,1.0,0.0,0.04769538128217946,0.08273052918125391,0.8616774083682763
0.992,1.0,0.0,0.04777812898596959,0.08276486695527512,0.8619521237903557
0.993,1.0,0.0,0.047860910993225314,0.08279913613518709,0.8622262896452721
0.994,1.0,0.0,0.04794372723542068,0.08283333685723222,0.8624999070324307
0.995,1.0,0.0,0.048026577644165826,0.08286746925739008,0.8627729770490373
0.996,1.0,0.0,0.04810946215120674,0.08290153347137787,0.8630455007901026
0.997,1.0,0.0,0.04819238068842501,0.08293552963465085,0.8633174793484468
0.998,1.0,0.0,0.04827533318783754,0.08296945788240277,0.8635889138147043
0.999,1.0,0.0,0.048358319581596296,0.08300331834956627,0.8638598052773271
1.0,1.0,0.0,0.048441339801988045,0.08303711117081335,0.8641301548225903
